ID,Time,Is_CH,Who CH,Dist_To_CH,ADV_S,ADV_R,JOIN_S,JOIN_R,SCH_S,SCH_R,Rank,DATA_S,DATA_R,Data_Sent_To_BS,dist_CH_To_BS,send_code,Expaned Energy
111073,553,1,111073,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00582
111073,553,1,111073,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00582
111073,553,1,111073,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00582
111073,553,1,111073,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00582
111073,553,1,111073,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00582
111073,553,1,111073,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00582
111073,553,1,111073,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00582
111073,553,1,111073,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00582
111073,553,1,111073,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00582
111073,553,1,111073,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.00582
