ID,Time,Is_CH,Who CH,Dist_To_CH,ADV_S,ADV_R,JOIN_S,JOIN_R,SCH_S,SCH_R,Rank,DATA_S,DATA_R,Data_Sent_To_BS,dist_CH_To_BS,send_code,Expaned Energy
114016.37179562064,704.4427420122805,1.7441666068748418,114014.92179488568,0.0,1.0536155593148284,3.263190128322278,0,14.619787414224644,1.0274077640647843,0.3315377372364572,0.6608370154009228,0,1012.12664470281,0,1.6838701845581354,0,0.5114763332409333
114016.37179562064,704.4427420122805,1.7441666068748418,114014.92179488568,0.0,1.0536155593148284,3.263190128322278,0,14.619787414224644,1.0274077640647843,0.3315377372364572,0.6608370154009228,0,1012.12664470281,0,1.6838701845581354,0,0.5114763332409333
114016.37179562064,704.4427420122805,1.7441666068748418,114014.92179488568,0.0,1.0536155593148284,3.263190128322278,0,14.619787414224644,1.0274077640647843,0.3315377372364572,0.6608370154009228,0,1012.12664470281,0,1.6838701845581354,0,0.5114763332409333
114016.37179562064,704.4427420122805,1.7441666068748418,114014.92179488568,0.0,1.0536155593148284,3.263190128322278,0,14.619787414224644,1.0274077640647843,0.3315377372364572,0.6608370154009228,0,1012.12664470281,0,1.6838701845581354,0,0.5114763332409333
114016.37179562064,704.4427420122805,1.7441666068748418,114014.92179488568,0.0,1.0536155593148284,3.263190128322278,0,14.619787414224644,1.0274077640647843,0.3315377372364572,0.6608370154009228,0,1012.12664470281,0,1.6838701845581354,0,0.5114763332409333
114016.37179562064,704.4427420122805,1.7441666068748418,114014.92179488568,0.0,1.0536155593148284,3.263190128322278,0,14.619787414224644,1.0274077640647843,0.3315377372364572,0.6608370154009228,0,1012.12664470281,0,1.6838701845581354,0,0.5114763332409333
114016.37179562064,704.4427420122805,1.7441666068748418,114014.92179488568,0.0,1.0536155593148284,3.263190128322278,0,14.619787414224644,1.0274077640647843,0.3315377372364572,0.6608370154009228,0,1012.12664470281,0,1.6838701845581354,0,0.5114763332409333
114016.37179562064,704.4427420122805,1.7441666068748418,114014.92179488568,0.0,1.0536155593148284,3.263190128322278,0,14.619787414224644,1.0274077640647843,0.3315377372364572,0.6608370154009228,0,1012.12664470281,0,1.6838701845581354,0,0.5114763332409333
114016.37179562064,704.4427420122805,1.7441666068748418,114014.92179488568,0.0,1.0536155593148284,3.263190128322278,0,14.619787414224644,1.0274077640647843,0.3315377372364572,0.6608370154009228,0,1012.12664470281,0,1.6838701845581354,0,0.5114763332409333
114016.37179562064,704.4427420122805,1.7441666068748418,114014.92179488568,0.0,1.0536155593148284,3.263190128322278,0,14.619787414224644,1.0274077640647843,0.3315377372364572,0.6608370154009228,0,1012.12664470281,0,1.6838701845581354,0,0.5114763332409333
